ID,VesselID,Connectivity,Position,Radius,LengthAlongVessel,Elasticity,R1,R2,C,Thickness,Type
2847,157,"2846,2848","-38.325260689870696,-25.322985269557023,29.69639939603983",0.730149,69.770189,1600000.000000,,,,0.237354,0,
2848,157,"2849,2847","-37.45371509333203,-23.64558013903844,31.272445790256853",0.730149,72.261982,1600000.000000,,,,0.237354,0,
2849,157,"2850,2848","-35.24955637739917,-22.697561119235587,32.49697151431189",0.730149,74.753774,1600000.000000,,,,0.237354,0,
2850,157,"2849,3897","-33.510214234184986,-23.030541261087624,34.24522167678104",0.730149,77.245566,1600000.000000,,,,0.237354,0,
2851,158,"2852,3897","-33.510214234184986,-23.030541261087624,34.24522167678104",0.534003,0.000000,1600000.000000,,,,0.184525,0,
2852,158,"2851,2853","-33.17507042805109,-23.0907301141193,36.34926043662976",0.534003,2.358761,1600000.000000,,,,0.184525,0,
2853,158,"2852,2854","-33.01689797188985,-23.985329590251524,38.68476338044588",0.534003,4.717522,1600000.000000,,,,0.184525,0,
2854,158,"2855,2853","-32.38402029871396,-24.54030650706032,41.03735254314819",0.534003,7.076283,1600000.000000,,,,0.184525,0,
2855,158,"2856,2854","-31.10820110123622,-25.13478567615412,43.163678225956424",0.534003,9.435043,1600000.000000,,,,0.184525,0,
2856,158,"2855,2857","-29.832381903758478,-25.729264845247915,45.29000390876466",0.534003,11.793804,1600000.000000,,,,0.184525,0,
2857,158,"2858,2856","-29.272408213510673,-27.280102569602537,47.12093777239461",0.534003,14.152565,1600000.000000,,,,0.184525,0,
2858,158,"2857","-29.82366159449053,-28.436019924355953,49.32601278142429",0.534003,16.511326,1600000.000000,21959736269.666836,115115520235.452011,0.000000,0.184525,2,
2859,159,"3897,2860","-33.510214234184986,-23.030541261087624,34.24522167678104",0.608118,0.000000,1600000.000000,,,,0.205287,0,
2860,159,"2859,2861","-31.472919418372808,-23.424843331737243,33.63401493061081",0.608118,2.001027,1600000.000000,,,,0.205287,0,
2861,159,"2862,2860","-29.82890734421904,-23.89206748943893,33.89979676011208",0.608118,4.002054,1600000.000000,,,,0.205287,0,
2862,159,"2861,2863","-29.082172680656075,-24.189763379744768,35.82120896616909",0.608118,6.003080,1600000.000000,,,,0.205287,0,
2863,159,"2864,2862","-28.821257417423666,-23.684810532523827,37.90844729072945",0.608118,8.004107,1600000.000000,,,,0.205287,0,
2864,159,"2863","-29.153475064340775,-24.32786469504329,39.942397045598966",0.608118,10.005134,1600000.000000,16736688398.786049,76079915233.812683,0.000000,0.205287,2,
2865,160,"2866,3898","-47.58618512478289,9.142557375823085,-23.73192502606076",0.676560,0.000000,1600000.000000,,,,0.223584,0,
2866,160,"2867,2865","-49.90141753319097,9.72134538781276,-22.574286703853314",0.676560,2.453538,1600000.000000,,,,0.223584,0,
2867,160,"2866,2868","-51.04046113566313,11.565206926601732,-21.309190535072197",0.676560,4.907076,1600000.000000,,,,0.223584,0,
2868,160,"2869,2867","-51.27261565751343,13.812626159482424,-20.38054773504074",0.676560,7.360614,1600000.000000,,,,0.223584,0,
2869,160,"2870,2868","-52.613138802953515,15.613207128726993,-19.27189221186225",0.676560,9.814153,1600000.000000,,,,0.223584,0,
2870,160,"2869,2871","-53.49360594307116,17.102324064249924,-17.48924105351186",0.676560,12.267691,1600000.000000,,,,0.223584,0,
2871,160,"2870,2872","-55.99800520987319,16.845660506540174,-16.85441907777081",0.676560,14.721229,1600000.000000,,,,0.223584,0,
2872,160,"2873,2871","-58.48676898969275,16.338882623357808,-16.270692462942005",0.676560,17.174767,1600000.000000,,,,0.223584,0,
2873,160,"2874,2872","-60.056160432797405,14.364160561687218,-15.688656309601845",0.676560,19.628305,1600000.000000,,,,0.223584,0,
2874,160,"2875,2873","-61.16208500071155,12.152271502528324,-14.847687557232646",0.676560,22.081843,1600000.000000,,,,0.223584,0,
2875,160,"2876,2874","-61.71459213386868,9.742024188148067,-14.348172925311015",0.676560,24.535381,1600000.000000,,,,0.223584,0,
2876,160,"2875,2877","-63.32250745478773,7.947719586397139,-13.692664198775002",0.676560,26.988920,1600000.000000,,,,0.223584,0,
2877,160,"2878,2876","-65.28556806397677,7.013723075352033,-12.377858107356532",0.676560,29.442458,1600000.000000,,,,0.223584,0,
2878,160,"2877,2879","-67.79943111040137,6.699472355425139,-11.59226137769452",0.676560,31.895996,1600000.000000,,,,0.223584,0,
2879,160,"2880,2878","-70.29089160889535,6.226822015713878,-10.879612502288346",0.676560,34.349534,1600000.000000,,,,0.223584,0,
2880,160,"2879,2881","-72.33688645656865,5.244449115584798,-11.618241739736975",0.676560,36.803072,1600000.000000,,,,0.223584,0,
2881,160,"2882,2880","-73.72628717345968,4.252500544970297,-13.502700081554822",0.676560,39.256610,1600000.000000,,,,0.223584,0,
2882,160,"2881,2883","-73.7262996373368,3.2674363298185187,-15.965436698548487",0.676560,41.710148,1600000.000000,,,,0.223584,0,
2883,160,"2884,2882","-73.47868306329998,2.1195634714939944,-18.339950243242704",0.676560,44.163686,1600000.000000,,,,0.223584,0,
2884,160,"2885,2883","-73.64734900932767,0.7449183950499044,-20.576980222290672",0.676560,46.617225,1600000.000000,,,,0.223584,0,
2885,160,"2886,2884","-73.39118586906645,-1.3911579163977887,-21.97048590727125",0.676560,49.070763,1600000.000000,,,,0.223584,0,
2886,160,"2885,2887","-72.38600800552516,-3.5706019332277448,-22.056321604858432",0.676560,51.524301,1600000.000000,,,,0.223584,0,
2887,160,"2886,2888","-70.52294646991035,-5.102641833730168,-21.124859789731147",0.676560,53.977839,1600000.000000,,,,0.223584,0,
2888,160,"2887,2889","-68.24762450670245,-5.662526819104835,-19.909506263089295",0.676560,56.431377,1600000.000000,,,,0.223584,0,
2889,160,"2890,2888","-66.55825134285234,-6.207495882155605,-17.938605406529028",0.676560,58.884915,1600000.000000,,,,0.223584,0,
2890,160,"2891,2889","-64.79583573024087,-7.479434112614901,-16.4535979504291",0.676560,61.338453,1600000.000000,,,,0.223584,0,
2891,160,"2890,2892","-62.82408662301722,-9.148497742457826,-15.935025155442169",0.676560,63.791992,1600000.000000,,,,0.223584,0,
2892,160,"2891,2893","-61.05254030150561,-10.911998968023992,-15.658291582532955",0.676560,66.245530,1600000.000000,,,,0.223584,0,
2893,160,"2894,2892","-59.6225324624609,-12.98984118600875,-15.69953331746677",0.676560,68.699068,1600000.000000,,,,0.223584,0,
2894,160,"2895,2893","-57.36032751161768,-14.084440212818343,-16.547887538118317",0.676560,71.152606,1600000.000000,,,,0.223584,0,
2895,160,"2896,2894","-55.44204737142139,-15.55469859747429,-17.610995922724154",0.676560,73.606144,1600000.000000,,,,0.223584,0,
2896,160,"2897,2895","-53.6636382435503,-16.94106149424752,-19.004155910481362",0.676560,76.059682,1600000.000000,,,,0.223584,0,
2897,160,"2896,2898","-54.156070231350164,-18.894760467196782,-20.380877457289884",0.676560,78.513220,1600000.000000,,,,0.223584,0,
2898,160,"2897,2899","-53.80532272908194,-21.237275256173024,-20.926556661091944",0.676560,80.966759,1600000.000000,,,,0.223584,0,
2899,160,"2898,2900","-55.53166694673824,-22.632430741637577,-19.73242356083899",0.676560,83.420297,1600000.000000,,,,0.223584,0,
2900,160,"2901,2899","-57.722027138463545,-22.666031814171415,-18.611199132407517",0.676560,85.873835,1600000.000000,,,,0.223584,0,
2901,160,"2900,2902","-60.12933288302968,-21.61271777522011,-18.42326069748126",0.676560,88.327373,1600000.000000,,,,0.223584,0,
2902,160,"2903,2901","-62.686904825638216,-20.98250220444702,-18.703653224513697",0.676560,90.780911,1600000.000000,,,,0.223584,0,
2903,160,"2902,2904","-65.20451085274388,-21.794644530208764,-18.50998369207038",0.676560,93.234449,1600000.000000,,,,0.223584,0,
2904,160,"2903,2905","-67.6419958977246,-22.78042075388323,-18.37004758543455",0.676560,95.687987,1600000.000000,,,,0.223584,0,
2905,160,"2906,2904","-69.68383754196799,-24.359633278338602,-18.045323007779757",0.676560,98.141526,1600000.000000,,,,0.223584,0,
2906,160,"2905,2907","-71.70076148129746,-25.93954369161879,-17.920771346391092",0.676560,100.595064,1600000.000000,,,,0.223584,0,
2907,160,"2908,2906","-73.34127655327576,-27.614445862776048,-18.990525358145057",0.676560,103.048602,1600000.000000,,,,0.223584,0,
2908,160,"2907,2909","-72.19923636974914,-29.199173561968745,-20.440341665357767",0.676560,105.502140,1600000.000000,,,,0.223584,0,
2909,160,"2908,2910","-73.72621076551911,-31.00838018698776,-21.05113953088305",0.676560,107.955678,1600000.000000,,,,0.223584,0,
2910,160,"2911,2909","-73.67016494401861,-33.42743214693094,-20.156783508721066",0.676560,110.409216,1600000.000000,,,,0.223584,0,
2911,160,"2910,2912","-73.11986899802501,-35.66291623983934,-19.0404092079035",0.676560,112.862754,1600000.000000,,,,0.223584,0,
2912,160,"2913,2911","-72.11786890256845,-37.60225422063399,-17.834630620207523",0.676560,115.316292,1600000.000000,,,,0.223584,0,
2913,160,"2912","-72.0504911597147,-39.13803265540652,-15.689148483775343",0.676560,117.769831,1600000.000000,13378687867.564297,54022942145.482315,0.000000,0.223584,2,
2914,161,"2915,3898","-47.58618512478289,9.142557375823085,-23.73192502606076",0.726758,0.000000,1600000.000000,,,,0.236497,0,
2915,161,"2914,2916","-47.58617101291858,7.098148451337388,-22.67613404023184",0.726758,2.413776,1600000.000000,,,,0.236497,0,
2916,161,"2915,2917","-46.9324572066573,5.1540906035503555,-21.72118997694913",0.726758,4.827551,1600000.000000,,,,0.236497,0,
2917,161,"2918,2916","-46.580747826318365,3.3227608125776156,-19.92301813992772",0.726758,7.241327,1600000.000000,,,,0.236497,0,
2918,161,"2917,2919","-45.80528010780475,1.819532568061522,-18.109645974075516",0.726758,9.655102,1600000.000000,,,,0.236497,0,
2919,161,"2918,2920","-44.48472882596269,0.6790211292154832,-16.188756471620767",0.726758,12.068878,1600000.000000,,,,0.236497,0,
2920,161,"2919,2921","-43.41505897528331,-0.36420671711336133,-14.049471724664468",0.726758,14.482653,1600000.000000,,,,0.236497,0,
2921,161,"2922,2920","-42.894244398472885,-2.0781862601733523,-12.430838016273396",0.726758,16.896429,1600000.000000,,,,0.236497,0,
2922,161,"3899,2921","-42.894225452552824,-3.5709075257571334,-10.326870109873477",0.726758,19.310205,1600000.000000,,,,0.236497,0,
2923,162,"3899,2924","-42.894225452552824,-3.5709075257571334,-10.326870109873477",0.757497,0.000000,1600000.000000,,,,0.244199,0,
2924,162,"2923,2925","-42.09601599056046,-5.22392053797933,-8.474643440735266",0.757497,2.439533,1600000.000000,,,,0.244199,0,
2925,162,"2926,2924","-41.70041828529526,-6.344619332796808,-6.2686540677469305",0.757497,4.879066,1600000.000000,,,,0.244199,0,
2926,162,"2927,2925","-44.01647561875305,-7.465310854936353,-5.689634723438501",0.757497,7.318599,1600000.000000,,,,0.244199,0,
2927,162,"2928,2926","-45.277078556766874,-9.696533446004022,-5.449032380156981",0.757497,9.758132,1600000.000000,,,,0.244199,0,
2928,162,"2927","-44.23468580154418,-11.678966346304918,-4.964859794709946",0.757497,12.197665,1600000.000000,10540930448.371416,37481815182.012238,0.000000,0.244199,2,
2929,163,"3899,2930","-42.894225452552824,-3.5709075257571334,-10.326870109873477",0.840555,0.000000,1600000.000000,,,,0.264272,0,
2930,163,"2931,2929","-45.191605737843695,-3.941474369187613,-9.178165227898841",0.840555,2.400546,1600000.000000,,,,0.264272,0,
2931,163,"2932,2930","-47.49258986633719,-4.060100057162251,-8.068857073704656",0.840555,4.801092,1600000.000000,,,,0.264272,0,
2932,163,"2931,2933","-49.80441411413454,-3.4209036010725176,-7.078051641551577",0.840555,7.201638,1600000.000000,,,,0.264272,0,
2933,163,"2934,2932","-52.17041320433066,-2.964241421950344,-6.218650188080728",0.840555,9.602184,1600000.000000,,,,0.264272,0,
2934,163,"2935,2933","-54.728467325818414,-3.154680825824361,-5.82508848827094",0.840555,12.002730,1600000.000000,,,,0.264272,0,
2935,163,"2934,2936","-57.28652144730616,-3.345120229698378,-5.431526788461153",0.840555,14.403275,1600000.000000,,,,0.264272,0,
2936,163,"2937,2935","-59.844575568793914,-3.535559633572395,-5.037965088651363",0.840555,16.803821,1600000.000000,,,,0.264272,0,
2937,163,"2938,2936","-62.41265829648375,-3.7734567658112987,-4.7554898011484035",0.840555,19.204367,1600000.000000,,,,0.264272,0,
2938,163,"2937,2939","-64.98303616878223,-4.022215063320908,-4.498437725521863",0.840555,21.604913,1600000.000000,,,,0.264272,0,
2939,163,"2940,2938","-67.49352380454226,-4.383927297577332,-4.098561734445836",0.840555,24.005459,1600000.000000,,,,0.264272,0,
2940,163,"2941,2939","-69.7733535898541,-5.180663899001571,-3.148621839230642",0.840555,26.406005,1600000.000000,,,,0.264272,0,
2941,163,"2940,2942","-71.8567114800875,-6.410523848236888,-2.4158147569278388",0.840555,28.806551,1600000.000000,,,,0.264272,0,
2942,163,"2941,2943","-73.66067148685075,-8.259126360627608,-2.2835880862550475",0.840555,31.207097,1600000.000000,,,,0.264272,0,
2943,163,"2944,2942","-74.39641975499116,-10.418944674575076,-2.5437002906060235",0.840555,33.607643,1600000.000000,,,,0.264272,0,
2944,163,"2943,2945","-74.331024809832,-12.580863754647664,-3.346248866118559",0.840555,36.008189,1600000.000000,,,,0.264272,0,
2945,163,"2946,2944","-73.92445130120265,-14.198847337965766,-4.691009856878452",0.840555,38.408735,1600000.000000,,,,0.264272,0,
2946,163,"2947,2945","-73.423123045346,-15.616899134259357,-5.809662574483055",0.840555,40.809280,1600000.000000,,,,0.264272,0,
2947,163,"2946,2948","-72.90775426983814,-16.901134506170838,-7.645773280228839",0.840555,43.209826,1600000.000000,,,,0.264272,0,
2948,163,"2949,2947","-71.36728614718704,-18.76007734514111,-8.187199457789072",0.840555,45.610372,1600000.000000,,,,0.264272,0,
2949,163,"2948,2950","-70.39514205494989,-20.288290270158576,-9.94104742446628",0.840555,48.010918,1600000.000000,,,,0.264272,0,
2950,163,"2951,2949","-68.5992968491255,-22.06972317784636,-9.743647888371138",0.840555,50.411464,1600000.000000,,,,0.264272,0,
2951,163,"2950,2952","-67.11440941336073,-23.97575817032532,-9.747528700176948",0.840555,52.812010,1600000.000000,,,,0.264272,0,
2952,163,"2953,2951","-65.22010541279553,-25.58793543670593,-9.356126693014014",0.840555,55.212556,1600000.000000,,,,0.264272,0,
2953,163,"2952,3900","-63.001965569517594,-26.38149841454199,-8.316199938359327",0.840555,57.613102,1600000.000000,,,,0.264272,0,
2954,164,"3900,2955","-63.001965569517594,-26.38149841454199,-8.316199938359327",0.762280,0.000000,1600000.000000,,,,0.245384,0,
2955,164,"2954,2956","-61.15450454006071,-26.828473569177657,-6.46876885733584",0.762280,2.451877,1600000.000000,,,,0.245384,0,
2956,164,"2957,2955","-59.73188577984207,-27.64767253844178,-4.457178893135545",0.762280,4.903754,1600000.000000,,,,0.245384,0,
2957,164,"2958,2956","-58.711644459169634,-28.955648032005996,-2.4167535948252943",0.762280,7.355631,1600000.000000,,,,0.245384,0,
2958,164,"2959,2957","-58.637360323956926,-30.999775370294376,-0.9590967338652026",0.762280,9.807509,1600000.000000,,,,0.245384,0,
2959,164,"2958,2960","-58.980322652280776,-33.56909983535521,-0.650593404621562",0.762280,12.259386,1600000.000000,,,,0.245384,0,
2960,164,"2959,2961","-60.64387389585094,-35.4508116826679,-1.1857133861992688",0.762280,14.711263,1600000.000000,,,,0.245384,0,
2961,164,"2960,2962","-62.39846050372234,-37.148802813389445,-1.7645636863826624",0.762280,17.163140,1600000.000000,,,,0.245384,0,
2962,164,"2963,2961","-64.0157083904561,-38.583057846896985,-2.830299293443578",0.762280,19.615017,1600000.000000,,,,0.245384,0,
2963,164,"2962,2964","-64.88243392099888,-39.93123110380975,-4.853821998763852",0.762280,22.066894,1600000.000000,,,,0.245384,0,
2964,164,"2963,2965","-64.67754966333248,-41.92344575822708,-6.391001771733575",0.762280,24.518771,1600000.000000,,,,0.245384,0,
2965,164,"2966,2964","-63.88761992686182,-43.4438122810931,-7.962088649494516",0.762280,26.970648,1600000.000000,,,,0.245384,0,
2966,164,"2965,2967","-61.44400085018116,-44.28920791130221,-8.316400800268987",0.762280,29.422526,1600000.000000,,,,0.245384,0,
2967,164,"2966,2968","-59.15298873899489,-43.72376807233183,-7.397346368579496",0.762280,31.874403,1600000.000000,,,,0.245384,0,
2968,164,"2967,2969","-56.943696051095515,-43.00329521224304,-6.153487568027843",0.762280,34.326280,1600000.000000,,,,0.245384,0,
2969,164,"2968,2970","-54.798990418342015,-42.58819958599448,-4.652210107576315",0.762280,36.778157,1600000.000000,,,,0.245384,0,
2970,164,"2971,2969","-52.469764080146376,-41.85381983519837,-3.688625811370338",0.762280,39.230034,1600000.000000,,,,0.245384,0,
2971,164,"2970,2972","-50.088268678071934,-41.04078781240805,-2.8650260915404875",0.762280,41.681911,1600000.000000,,,,0.245384,0,
2972,164,"2971,2973","-47.771087924711686,-40.480187190110485,-1.7064489720135123",0.762280,44.133788,1600000.000000,,,,0.245384,0,
2973,164,"2972,2974","-45.776061129571474,-41.19432999296673,-0.16602411847111462",0.762280,46.585666,1600000.000000,,,,0.245384,0,
2974,164,"2973,2975","-43.84676365050705,-42.21604267703993,1.2610485400454228",0.762280,49.037543,1600000.000000,,,,0.245384,0,
2975,164,"2976,2974","-42.054191698211596,-43.95078256758287,2.1572984780392352",0.762280,51.489420,1600000.000000,,,,0.245384,0,
2976,164,"2975,2977","-40.88321595244856,-46.03179700104848,1.8360864855069374",0.762280,53.941297,1600000.000000,,,,0.245384,0,
2977,164,"2976,2978","-39.91310219596378,-48.15504387378854,2.407595460143919",0.762280,56.393174,1600000.000000,,,,0.245384,0,
2978,164,"2977,2979","-39.54267511110444,-50.42148278842881,2.0373988093489444",0.762280,58.845051,1600000.000000,,,,0.245384,0,
2979,164,"2978,2980","-39.359603132554994,-52.89764328817779,2.2244791061285056",0.762280,61.296928,1600000.000000,,,,0.245384,0,
2980,164,"2981,2979","-39.35611397877848,-54.85486471862042,2.7046989330342357",0.762280,63.748805,1600000.000000,,,,0.245384,0,
2981,164,"2982,2980","-40.37254856663996,-56.852293058944404,4.067325649197133",0.762280,66.200683,1600000.000000,,,,0.245384,0,
2982,164,"2983,2981","-41.12440727632149,-58.09353706582893,6.174224103824901",0.762280,68.652560,1600000.000000,,,,0.245384,0,
2983,164,"2984,2982","-41.6850753325886,-58.68138309858053,8.697315266627974",0.762280,71.104437,1600000.000000,,,,0.245384,0,
2984,164,"2983,2985","-42.264125579297136,-59.29829845211789,11.201881563860466",0.762280,73.556314,1600000.000000,,,,0.245384,0,
2985,164,"2986,2984","-43.281073856330686,-60.65253238218765,13.235805454643458",0.762280,76.008191,1600000.000000,,,,0.245384,0,
2986,164,"2987,2985","-44.41028467562906,-62.4433076150594,14.727690412535976",0.762280,78.460068,1600000.000000,,,,0.245384,0,
2987,164,"2986,2988","-45.55831750405974,-64.47918805748645,15.779538969285715",0.762280,80.911945,1600000.000000,,,,0.245384,0,
2988,164,"2989,2987","-46.26435551406071,-66.61597145964006,16.82766441196294",0.762280,83.363823,1600000.000000,,,,0.245384,0,
2989,164,"2990,2988","-47.8310162233105,-68.52594500239825,17.763596271489053",0.762280,85.815700,1600000.000000,,,,0.245384,0,
2990,164,"2991,2989","-49.216905490174675,-69.99164615208959,16.305327745598237",0.762280,88.267577,1600000.000000,,,,0.245384,0,
2991,164,"2990","-48.591050263027995,-70.5972930070976,13.801850610686232",0.762280,90.719454,1600000.000000,10401502043.868187,36722929909.108742,0.000000,0.245384,2,
2992,165,"2993,3900","-63.001965569517594,-26.38149841454199,-8.316199938359327",0.740717,0.000000,1600000.000000,,,,0.240013,0,
2993,165,"2994,2992","-65.01273936170554,-27.294604509340395,-7.267569099761595",0.740717,2.477372,1600000.000000,,,,0.240013,0,
2994,165,"2993,2995","-65.0127205118639,-29.0455470659844,-5.320012293532138",0.740717,4.954744,1600000.000000,,,,0.240013,0,
2995,165,"2996,2994","-65.01270172101414,-30.765394069717825,-3.364504535513428",0.740717,7.432116,1600000.000000,,,,0.240013,0,
2996,165,"2997,2995","-64.1077288575719,-32.738368638875365,-1.9709871797228007",0.740717,9.909488,1600000.000000,,,,0.240013,0,
2997,165,"2996,2998","-62.7114316750075,-34.0607594657672,-0.1614346958284205",0.740717,12.386860,1600000.000000,,,,0.240013,0,
2998,165,"2997,2999","-61.121432861891485,-34.894233462831444,1.8260251692907234",0.740717,14.864231,1600000.000000,,,,0.240013,0,
2999,165,"3000,2998","-60.42748774006764,-35.58041602006746,4.235448840018418",0.740717,17.341603,1600000.000000,,,,0.240013,0,
3000,165,"3001,2999","-60.10445671305151,-36.20562849079223,6.819540975950712",0.740717,19.818975,1600000.000000,,,,0.240013,0,
3001,165,"3002,3000","-59.295314333815405,-37.8170076573417,8.440180685303263",0.740717,22.296347,1600000.000000,,,,0.240013,0,
3002,165,"3003,3001","-59.275495479305526,-40.28118603826343,9.030670479860921",0.740717,24.773719,1600000.000000,,,,0.240013,0,
3003,165,"3002,3004","-58.9802341490335,-42.64694209525998,8.023674701464458",0.740717,27.251091,1600000.000000,,,,0.240013,0,
3004,165,"3005,3003","-59.31536969195322,-44.6591215467843,6.3759876216780285",0.740717,29.728463,1600000.000000,,,,0.240013,0,
3005,165,"3006,3004","-60.193649496941276,-46.97411241002659,6.386938176723971",0.740717,32.205835,1600000.000000,,,,0.240013,0,
3006,165,"3005,3007","-60.320743684844196,-49.60454778875959,6.42927896103911",0.740717,34.683207,1600000.000000,,,,0.240013,0,
3007,165,"3008,3006","-60.32073039862499,-52.11983723155776,7.0995131019281885",0.740717,37.160579,1600000.000000,,,,0.240013,0,
3008,165,"3007,3009","-60.05131925415289,-54.71606448412303,6.56067536788389",0.740717,39.637951,1600000.000000,,,,0.240013,0,
3009,165,"3010,3008","-60.152651785919176,-57.19012331425533,7.099458001089398",0.740717,42.115323,1600000.000000,,,,0.240013,0,
3010,165,"3011,3009","-60.0131824509898,-59.72545833981633,7.714461101261349",0.740717,44.592694,1600000.000000,,,,0.240013,0,
3011,165,"3010,3012","-57.75974466703364,-60.27713976526817,8.379883411124045",0.740717,47.070066,1600000.000000,,,,0.240013,0,
3012,165,"3013,3011","-55.57291188473088,-59.18741440661027,9.459308409324173",0.740717,49.547438,1600000.000000,,,,0.240013,0,
3013,165,"3012,3014","-54.09085671128431,-57.07621196812462,9.780463657011955",0.740717,52.024810,1600000.000000,,,,0.240013,0,
3014,165,"3013,3015","-53.106671471368315,-54.888691476519924,10.535978269504874",0.740717,54.502182,1600000.000000,,,,0.240013,0,
3015,165,"3014,3016","-51.10983209799612,-54.081457590914845,11.407704485978545",0.740717,56.979554,1600000.000000,,,,0.240013,0,
3016,165,"3017,3015","-50.638421020733375,-55.26869058794639,13.39065115805874",0.740717,59.456926,1600000.000000,,,,0.240013,0,
3017,165,"3018,3016","-52.11050156958676,-57.03044852123686,14.430521757016805",0.740717,61.934298,1600000.000000,,,,0.240013,0,
3018,165,"3017,3019","-54.33017513737873,-58.268072224046975,13.702538704025267",0.740717,64.411670,1600000.000000,,,,0.240013,0,
3019,165,"3018,3020","-56.323718404806385,-59.94241974983841,13.429947426456556",0.740717,66.889042,1600000.000000,,,,0.240013,0,
3020,165,"3019,3021","-56.44290908890892,-61.92791889630759,12.812432907274951",0.740717,69.366414,1600000.000000,,,,0.240013,0,
3021,165,"3022,3020","-55.43497967616774,-64.09791706534452,12.558364783502478",0.740717,71.843786,1600000.000000,,,,0.240013,0,
3022,165,"3023,3021","-53.76016959829535,-65.70895068019114,13.765416780983923",0.740717,74.321157,1600000.000000,,,,0.240013,0,
3023,165,"3022,3024","-52.15927555536263,-66.81673852187716,15.59578007468437",0.740717,76.798529,1600000.000000,,,,0.240013,0,
3024,165,"3023,3025","-50.36746186788076,-67.6837487058254,17.387558212522507",0.740717,79.275901,1600000.000000,,,,0.240013,0,
3025,165,"3024,3026","-48.12083767631919,-68.57612284050859,18.427006562151213",0.740717,81.753273,1600000.000000,,,,0.240013,0,
3026,165,"3027,3025","-46.19355543441229,-68.89021307019846,20.22088020861218",0.740717,84.230645,1600000.000000,,,,0.240013,0,
3027,165,"3028,3026","-44.30875113869179,-69.15079598130703,22.105656364611544",0.740717,86.708017,1600000.000000,,,,0.240013,0,
3028,165,"3027,3029","-42.33285090605398,-69.68549203724884,23.78284184747331",0.740717,89.185389,1600000.000000,,,,0.240013,0,
3029,165,"3028,3030","-40.234746479495044,-70.5879078515146,25.181546733562133",0.740717,91.662761,1600000.000000,,,,0.240013,0,
3030,165,"3029,3031","-37.86555516102195,-71.82773494247516,25.196206960794886",0.740717,94.140133,1600000.000000,,,,0.240013,0,
3031,165,"3030,3032","-35.905782006209186,-73.43811594025297,25.90210603948319",0.740717,96.617505,1600000.000000,,,,0.240013,0,
3032,165,"3031","-33.51008307362567,-74.59731321629886,26.201539078037815",0.740717,99.094877,1600000.000000,11052137428.031847,40308855024.978424,0.000000,0.240013,2,
3033,166,"3901,3034","-48.25647395493865,25.899024341379636,-18.369654701749386",0.581475,0.000000,1600000.000000,,,,0.197940,0,
3034,166,"3033,3035","-47.586192023580026,24.548260150023335,-16.348667455626614",0.581475,2.408870,1600000.000000,,,,0.197940,0,
3035,166,"3036,3034","-47.877008721279324,22.724866270674447,-14.525311571711734",0.581475,4.817740,1600000.000000,,,,0.197940,0,
3036,166,"3037,3035","-49.01628418414055,20.64083577952811,-13.677878212230484",0.581475,7.226611,1600000.000000,,,,0.197940,0,
3037,166,"3036,3038","-50.736370183412276,18.727190403759586,-13.962744190822193",0.581475,9.635481,1600000.000000,,,,0.197940,0,
3038,166,"3039,3037","-53.10705049332922,18.887693585505296,-14.736195005653434",0.581475,12.044351,1600000.000000,,,,0.197940,0,
3039,166,"3040,3038","-55.47978529746884,19.06617254351774,-15.67897145312046",0.581475,14.453221,1600000.000000,,,,0.197940,0,
3040,166,"3039","-57.64009420857736,18.526105389099175,-17.02914950773265",0.581475,16.862091,1600000.000000,18382199970.174828,87786472492.236176,0.000000,0.197940,2,
3041,167,"3901,3042","-48.25647395493865,25.899024341379636,-18.369654701749386",0.831085,0.000000,1600000.000000,,,,0.262036,0,
3042,167,"3041,3043","-46.61583511089083,27.839788673129448,-18.034514711771344",0.831085,2.401581,1600000.000000,,,,0.262036,0,
3043,167,"3044,3042","-44.99510183040548,29.580543889695928,-17.2841486874912",0.831085,4.803162,1600000.000000,,,,0.262036,0,
3044,167,"3045,3043","-44.42719802995421,31.83251079888125,-16.743393105423912",0.831085,7.204743,1600000.000000,,,,0.262036,0,
3045,167,"3044,3046","-45.225158088844424,33.59186521084488,-17.349038122724114",0.831085,9.606324,1600000.000000,,,,0.262036,0,
3046,167,"3047,3045","-47.45121525350856,33.47321776496697,-18.168257848368924",0.831085,12.007905,1600000.000000,,,,0.262036,0,
3047,167,"3048,3046","-49.37077807504632,32.529055061130336,-19.4838501804533",0.831085,14.409486,1600000.000000,,,,0.262036,0,
3048,167,"3049,3047","-50.754984535571396,30.956004877705475,-20.868061042488993",0.831085,16.811067,1600000.000000,,,,0.262036,0,
3049,167,"3048,3050","-51.272676467439524,28.707795516738663,-21.593207116379077",0.831085,19.212648,1600000.000000,,,,0.262036,0,
3050,167,"3051,3049","-52.48237298579198,28.111458878672924,-23.19762775953882",0.831085,21.614229,1600000.000000,,,,0.262036,0,
3051,167,"3050,3052","-54.62213297604344,28.468090649235354,-24.624109007299715",0.831085,24.015810,1600000.000000,,,,0.262036,0,
3052,167,"3053,3051","-57.018903166388846,28.893675948353163,-24.75860535522906",0.831085,26.417390,1600000.000000,,,,0.262036,0,
3053,167,"3054,3052","-59.44663762959016,29.483320518960277,-24.168924233950776",0.831085,28.818971,1600000.000000,,,,0.262036,0,
