TriangleNumber,ClusterID,Area
3212,81,2.3932792528655464
3213,74,2.817961294728136
3214,74,2.4685371469660904
3215,74,2.550688171272418
3216,74,2.618641334010285
3217,80,2.879489236405781
3218,73,3.314952332108853
3219,73,2.84317925543458
3220,73,3.057764589077076
3221,73,2.9755450385150666
3222,66,2.4628317284135806
3223,36,2.8845876984964107
3224,36,2.8464934199014844
3225,30,3.2862900040277436
3226,30,2.8961719660441223
3227,11,2.3054064243378276
3228,58,2.6979474189118955
3229,58,2.972483042939918
3230,18,2.7717228139837733
3231,18,3.1738486102759156
3232,16,2.7547640060652494
3233,16,2.75201798504065
3234,26,2.9843561600899275
3235,26,2.6973586146631585
3236,26,2.6479528302086495
3237,27,2.6905561937337414
3238,23,2.7411063239579474
3239,23,2.4684849788311967
3240,23,2.6934309400711465
3241,23,2.7130955410501008
3242,19,2.621647824704167
3243,1,2.552942579680196
3244,1,2.5558856049799283
3245,1,2.44228722060584
3246,19,2.641243301840062
3247,23,2.4367950233879654
3248,23,2.38524611821189
3249,60,2.639828511803833
3250,60,2.728954957062245
3251,60,2.6268041637315185
3252,34,3.22941246805558
3253,34,3.164264830517012
3254,34,2.7442689523810286
3255,22,2.7570136906440674
3256,19,2.702138563086642
3257,61,2.8448758882748253
3258,61,2.7196423518454287
3259,4,2.9336702569101103
3260,4,2.683290866372662
3261,4,3.062141291817828
3262,24,2.604803597851523
3263,62,2.566900168201277
3264,64,2.658204289985764
3265,55,2.498506801561662
3266,81,2.570384224482442
3267,81,2.5188724678535586
3268,81,2.6083250173684367
3269,54,3.081923803019284
3270,54,2.7883760141589065
3271,54,2.737339500793142
3272,54,2.7993825417018567
3273,54,2.63921882601199
3274,54,2.8374308400529564
3275,52,2.8878943978830742
3276,52,2.682280063206435
3277,52,2.4606025720041256
3278,85,2.6709769609339196
3279,104,2.5996135419770354
3280,104,2.5909594030172975
3281,104,2.146484161670645
3282,104,2.6388870461612113
3283,70,2.578516680821934
3284,70,2.8166345503431405
3285,70,2.760727511879737
3286,35,2.703255440053467
3287,35,2.077268559526038
3288,35,2.9054161965852807
3289,61,2.4900669120342815
3290,61,2.448274334496564
3291,61,2.6979821625878597
3292,61,2.682558858430296
3293,61,2.673914022720467
3294,61,2.778490161693383
3295,61,3.015250599773357
3296,84,2.405778935140958
3297,84,2.700627612855251
3298,84,2.4708906825581827
3299,84,2.713645976312326
3300,21,2.910687613251425
3301,21,2.6167798328943688
3302,21,2.638452431317193
3303,21,2.9540894109659845
3304,21,2.860210167372687
3305,21,2.834519545580731
3306,59,2.7373653724929174
3307,59,2.9701403736832095
3308,59,2.6320898304436278
3309,100,2.892389625954211
3310,100,2.7470107301334754
3311,100,2.7044546483050036
3312,84,2.411934167054471
3313,84,2.608763381390745
3314,84,2.201350884912751
3315,92,2.759432093383639
3316,85,2.9064432083699945
3317,92,2.5818917396508194
3318,92,2.6367219244695055
3319,88,2.5742452998476666
3320,92,2.7358188686576357
3321,92,2.5851033212522667
3322,89,3.017121294893732
3323,89,2.734026705908657
3324,92,3.163734241738742
3325,92,3.0518088693055656
3326,92,3.152041549171863
3327,92,3.0215910049474837
3328,90,2.718987600848117
3329,90,3.421461303710748
3330,90,3.125458176189796
3331,90,2.6966438599288907
3332,3,2.720098306941944
3333,3,2.523208450834432
3334,3,2.303290954234147
3335,12,2.7206698790839505
3336,12,2.617788631094402
3337,44,2.927373285155637
3338,44,3.2518869628126406
3339,44,3.1041791201026947
3340,44,3.1388727375400647
3341,44,2.9195892789280338
3342,44,3.078133831151693
3343,17,2.7434793615956585
3344,17,2.4966143514679837
3345,17,3.042042345367221
3346,17,2.8801529908106565
3347,44,2.975060229699354
3348,44,2.784075045462447
3349,17,2.062668483074187
3350,17,1.828197887534417
3351,2,2.4879942419926633
3352,18,2.541712014742692
3353,18,2.4773029671695856
3354,18,2.939352172557642
3355,43,0.9750826601206808
3356,43,1.2174709502280103
3357,43,4.3063030991647615
3358,43,0.3080512105661891
3359,43,0.24989169098599134
3360,65,2.4540047393380613
3361,65,2.558559356819051
3362,33,2.085769372209503
3363,33,2.33932777233059
3364,33,2.5755756125582794
3365,33,2.436809335287293
3366,67,2.572229199762871
3367,67,2.6188890867695394
3368,23,2.3192693342619224
3369,23,1.9595842933408856
3370,23,2.4190154508073243
3371,61,2.581885999309524
3372,61,2.6579483419113403
3373,61,2.6435039385818055
3374,61,3.105693214184225
3375,24,2.285873670988403
3376,24,2.438668197153261
3377,24,2.769711652326696
3378,24,2.5775564174984322
3379,67,2.6572123880296834
3380,67,2.595060853784487
3381,67,2.838150054917629
3382,50,2.459237955041876
3383,50,2.3008689129088653
3384,50,2.2413266807420533
3385,50,2.8064891077505485
3386,81,2.521625578997996
3387,81,2.3879596872953393
3388,81,2.788032752616068
3389,81,2.532970830283088
3390,74,2.7814364472829105
3391,74,2.7631152345518872
3392,74,2.601248956770929
3393,55,2.1128673297914555
3394,55,2.8509946847513588
3395,55,2.801883109994614
3396,81,2.2586220268284616
3397,81,2.160384609234889
3398,73,2.895385301374491
3399,73,2.5875483971577866
3400,79,2.8387217557569793
3401,66,2.7039683396273975
3402,66,2.68006115670128
3403,36,2.669611975474893
3404,58,2.8216696260988714
3405,58,2.9527382171293493
3406,18,3.0447540469741354
3407,16,2.8444603009790397
3408,16,3.14944766660482
3409,16,2.9978877749213377
3410,25,2.8390170917704185
3411,25,2.7540784852842024
3412,25,2.4435213839904555
3413,23,2.7549459742798894
3414,23,2.6220559774003283
3415,31,3.1671277588337348
3416,31,2.6966130962338455
3417,1,2.6909640803262542
3418,1,3.0941966746039564
3419,53,3.0265236678722394
3420,23,3.0979563827765624
3421,23,3.1795071406549122
3422,23,2.6678584474264135
3423,23,2.5274235792832553
3424,60,2.9742477662982942
3425,34,2.879502104599199
3426,34,2.6495799622163836
3427,34,2.8302083507171947
3428,22,2.9835682478107284
3429,22,2.767643883230191
3430,22,2.7240523353559323
3431,22,2.9680663019262354
3432,22,2.8563604403655205
3433,61,2.790984164551802
3434,61,3.2537833637302027
3435,4,3.1573824380816173
3436,4,2.9263432915384016
3437,4,3.0229207237081503
3438,24,2.8073451942686214
3439,64,2.488585054988974
3440,62,2.704675755607749
3441,62,2.7958030181594182
3442,55,2.5537600438791337
3443,76,2.368202729536063
3444,54,2.899485846759056
3445,54,2.9638018335307286
3446,54,2.5205295091230755
3447,52,2.721618259145997
3448,52,2.445329453765625
3449,52,2.5298239641501876
3450,52,2.469494489483127
3451,52,2.6062932755155117
3452,104,2.560640354419994
3453,104,2.4793557821926036
3454,69,2.7862597103881384
3455,104,2.4015245789837985
3456,84,2.574403256524787
3457,84,2.933290396723631
3458,84,2.699199176519301
3459,84,2.5735857873265897
3460,84,2.287037310865112
3461,84,2.923985603223649
3462,84,2.3463815527730914
3463,61,2.949142586886435
3464,61,2.6344372690365403
3465,61,2.700269873108872
3466,61,3.0687216581378336
3467,84,2.449742015288044
3468,84,2.2722068091921765
3469,84,2.719268132825057
3470,21,2.8380607542516714
3471,21,2.810826515897985
3472,21,2.68262592332288
3473,21,2.895337795085505
3474,21,2.7744460806310642
3475,21,2.9251473716481997
3476,59,2.775630181207029
3477,59,2.757705367536137
3478,70,2.498121256085945
3479,100,2.762071603908587
3480,100,2.746646200291754
3481,100,2.9173175171574948
3482,84,2.475842883069882
3483,84,2.5892831910447884
3484,84,2.4568338322949743
3485,85,2.7739677837024352
3486,85,2.6174378778987037
3487,85,2.6194617302652805
3488,88,2.7779527001835858
3489,88,2.7433873032290266
3490,89,2.8161437267858074
3491,3,2.5922832583160593
3492,3,2.41743998771299
3493,3,2.8462798786356025
3494,45,2.9282574171804527
3495,45,2.8805704865180095
3496,44,3.461598254844257
3497,44,2.9598465179113944
3498,32,2.413843948615413
3499,44,2.585502715930695
3500,27,2.7149193368112314
3501,27,2.925637270476745
3502,27,2.721665143498963
3503,27,2.8482644248658
3504,27,3.0224506262619135
3505,27,2.608477455969638
3506,27,2.8008120039358824
3507,12,2.512806208005429
3508,43,3.5848692289394637
3509,65,2.3999672467184077
3510,65,2.433782436790044
3511,33,2.8102732103169297
3512,33,1.9454227737680063
3513,67,2.2278790242706172
3514,67,2.6413614919564545
3515,67,2.3915137865567706
3516,23,2.159584682745653
3517,23,2.1252132838743383
3518,60,2.8226182939292888
3519,60,2.6568466038172214
3520,24,2.301201406147602
3521,24,2.2127375479734543
3522,27,2.44011646660033
3523,27,2.371646305324848
3524,62,2.472299824228088
3525,62,2.469616772772948
3526,81,2.8055816306503196
3527,81,2.299618435990351
3528,81,2.3575533557993498
3529,74,2.4226525453488543
3530,74,2.5745181577748615
3531,74,2.365616772738382
3532,55,2.044425555775533
3533,81,2.3848273426529376
3534,81,2.5716731689017855
3535,81,2.209996720438719
3536,73,3.033691401520498
3537,73,2.563401173200723
3538,73,3.4050530101305467
3539,54,2.6794978025323766
3540,54,2.407082836650942
3541,3,2.6691013685997853
3542,3,2.60547155102828
3543,3,2.8803024516206506
3544,3,2.8151198234265387
3545,17,2.6186160574036546
3546,17,2.682591381501051
3547,17,2.551364818549962
3548,18,2.8363778100419954
3549,18,3.4672663976316116
3550,18,2.7927960608172606
3551,16,2.6961324865477128
3552,16,2.87237544080049
3553,25,2.5178426518862356
3554,26,2.7499655664616682
3555,26,2.776659490234755
3556,57,2.6206232762540345
3557,23,3.1692712091085586
3558,23,2.876433542225993
3559,19,2.5980247065028244
3560,19,2.7669917175026804
3561,1,2.766424079350267
3562,39,2.4759438059290657
3563,56,2.879650895703646
3564,56,3.0726613056349312
3565,23,2.7880235652309833
3566,23,2.6942676534455248
3567,60,2.9180618972078154
3568,60,2.796510322802087
3569,19,2.517367212078935
3570,61,2.969319239787252
3571,4,2.8125084425803153
3572,24,2.707255897955298
3573,21,2.98933662724718
3574,64,2.6328628181874
3575,64,2.913102094003926
3576,64,2.653899306990001
3577,64,2.6298833916094035
3578,55,2.775624727086289
3579,16,2.833898195357313
3580,16,2.7561407509219866
3581,76,2.3923113791913884
3582,76,2.471022975015596
3583,54,2.6909014577042782
3584,54,2.771996403752853
3585,54,2.7731185716071427
3586,54,2.6193219205427996
3587,76,2.3851959924094475
3588,76,2.5775612050180277
3589,73,2.666692051867049
3590,54,2.9041731605415726
3591,54,2.7284500864031913
3592,52,2.3713278050651803
3593,52,2.566697433250107
3594,52,2.5121779033329203
3595,88,2.7043519193734133
3596,104,2.1257213302787727
3597,104,2.2256331389285937
3598,84,2.7709171025784283
3599,84,2.4395192764579225
3600,84,2.6812074136946245
3601,35,2.5116185906978465
3602,61,2.7157963632763917
3603,61,3.1680436492589403
3604,61,2.7500437680415875
3605,61,2.8218725666433797
3606,61,2.7654400870937974
3607,61,2.5491721856612455
3608,84,3.019287908908249
3609,84,2.848324972885506
3610,84,2.4946817032614224
3611,21,2.5485254327545723
3612,21,2.7357160757942802
3613,21,2.7699950028550977
3614,21,2.586781188624363
3615,21,2.650146975316515
3616,59,2.740988890652155
3617,59,2.6502940585438206
3618,70,2.8338940114653597
3619,71,2.768709181211577
3620,71,2.9791741118934216
3621,70,2.4582027163379414
3622,84,2.4490596486831713
3623,84,2.612285017051934
3624,85,2.810174701196109
3625,85,2.567767245427899
3626,84,2.483860462736688
3627,89,2.5725046472788584
3628,89,2.788629793532614
3629,89,2.706079698215822
3630,89,2.4737287052053762
3631,92,2.696569645856166
3632,90,2.913495458682908
3633,90,3.0354549630011056
3634,90,2.595394594790831
3635,3,2.5744783757817156
3636,3,2.7691266360755495
3637,36,2.838702203723018
3638,45,2.8388507232685267
3639,45,2.779830960695211
3640,45,2.6097909960407657
3641,45,3.136951915116398
3642,45,2.7178496874327225
3643,6,2.840824728976971
3644,6,2.0390217756066473
3645,36,2.3586488931352694
3646,36,2.542450921059092
3647,17,3.0112850780067837
3648,65,2.034538482984914
3649,27,2.5701003322249276
3650,27,2.7490955750526136
3651,27,2.298622223909119
3652,27,2.750418730197557
3653,16,2.26611889336256
3654,16,2.493573241210541
3655,16,2.738009699125838
3656,16,2.632229637139687
3657,16,2.5762725491165543
3658,16,2.4601823795891318
3659,11,2.5347050082565064
3660,11,2.5705717971953774
3661,43,0.6928070781701999
3662,65,2.877194230860822
3663,65,2.655488802967551
3664,65,2.352296515876431
3665,33,2.49134824804797
3666,33,2.366760306353316
3667,67,2.2148632691935597
3668,23,2.542738610030089
3669,41,2.5893825207574754
3670,61,2.6346563150251145
3671,28,2.7838390101807104
3672,28,2.712464532647507
3673,62,2.443849486095572
3674,62,2.4853145571753914
3675,62,2.2617697782435418
3676,81,2.6817447241433388
3677,64,2.7375588846559666
3678,73,2.7746813651692803
3679,73,2.656242637227404
3680,73,3.104488849431098
3681,54,2.460481088760094
3682,54,2.500085016017088
3683,54,2.5237021794611065
3684,10,2.5084698128917515
3685,3,2.5520575185734318
3686,17,2.69965356068637
3687,18,3.0987062932063787
3688,18,2.845107958039796
3689,16,2.9530394861446276
3690,16,2.495058847506263
3691,16,2.805888732736171
3692,16,2.8895855669011623
3693,25,2.760323662956481
3694,19,2.698095752845283
3695,19,3.179823322187092
3696,1,2.7344772066215737
3697,1,2.490828364595061
3698,56,2.7975555781165657
3699,56,2.4799869962323866
3700,56,2.70808067735462
3701,56,2.7769618632449125
3702,56,3.016041599876497
3703,23,2.291272082521315
3704,23,2.342462517723529
3705,60,2.8357505510136374
3706,60,2.791882421920135
3707,60,2.892665764910722
3708,34,2.7722113665902595
3709,19,3.0401393627311815
3710,22,2.7287310979437787
3711,61,2.9877742643413665
3712,4,2.84877942748465
3713,4,2.7624691107435013
3714,64,2.686847567399269
3715,55,2.8302753570740324
3716,55,2.6506559704265724
3717,16,2.726695366940194
3718,16,2.883151942775612
3719,76,2.7008710061815604
3720,76,2.720126910822272
3721,54,2.8270718601993123
3722,76,2.550913900379332
3723,76,2.756882628341588
3724,76,2.909925696202437
3725,73,2.5544031569144603
3726,73,2.4361795484635094
3727,73,2.9694973651452132
3728,52,2.80422747051503
3729,52,2.844812832209176
3730,52,2.5619367417438133
3731,52,2.527659497752746
3732,52,2.796483309081837
3733,88,2.755525259448953
3734,104,2.421605644421433
3735,104,2.5748036866757555
3736,84,2.876523909844967
3737,84,2.3839683196305184
3738,35,2.808724992825692
3739,35,2.559089223013123
3740,61,2.8685943126881166
3741,61,2.68609482298794
3742,61,2.8800322022566194
3743,61,2.656597335266543
3744,61,2.771587650540484
3745,84,2.6430717997334683
3746,84,2.7124416476956905
3747,21,2.649667275036842
3748,21,2.8449689489833534
3749,21,2.6103961569645233
3750,71,2.2103629862095815
3751,71,2.2768788326969562
3752,71,2.8912615960994
3753,92,2.8822374415033676
3754,84,2.6800987131847163
3755,84,2.6658684707231366
3756,89,2.828578925262915
3757,89,2.7841228473480153
3758,89,2.6303890678523003
3759,89,2.8570605280294985
3760,89,2.6187019230251014
3761,92,2.8896008998332823
3762,92,2.9845350973485045
3763,90,3.0530071647837094
3764,90,2.758483697925378
3765,12,2.6600360902838327
3766,12,2.6193919567468837
3767,12,2.659568422772848
3768,3,2.6353088754205194
3769,3,3.0976829064247573
3770,3,2.7210496081352047
3771,45,3.1397467556395804
3772,45,3.2597186324463676
3773,6,2.5987709125777414
3774,36,2.559661261374721
3775,36,2.340046449588264
3776,17,2.751827314215578
3777,17,2.6469696796308946
3778,17,2.990856937786888
3779,17,2.9554613972506893
3780,17,2.9109062901515985
3781,17,2.9930857331799525
3782,65,1.8998425584480725
3783,65,2.1380986325686395
3784,65,2.767094478905279
3785,27,2.0720423756932806
3786,27,2.355479264654364
3787,27,2.563462404576399
3788,16,2.176284629055704
3789,16,2.373931027054049
3790,16,2.110172696416574
3791,11,2.61901251162292
3792,11,2.5828643283147104
3793,65,2.748730051665184
3794,65,2.618319645544233
3795,33,2.164170350488758
3796,33,2.795033142410517
3797,61,2.441039250770667
3798,61,2.9387911607684587
3799,61,2.8921972500153763
3800,24,1.777705536973727
3801,24,2.4619778753945267
3802,24,2.127966146892007
3803,24,2.5108529855987505
3804,28,2.5767239670024553
3805,23,2.664001647150943
3806,23,2.7016070507539136
3807,62,2.9192053019597997
3808,62,2.6502379587655622
3809,62,2.4858757995917835
3810,62,2.734921750819972
3811,62,2.8239489196014382
3812,81,2.755568867251275
3813,50,2.977966881717162
3814,50,2.8943901950095405
3815,81,2.6416431466614805
3816,80,2.8905707420015823
3817,80,2.841338725051077
3818,80,2.7322539513453945
3819,80,2.9339357122185294
3820,80,2.82198430671722
3821,80,2.5303165391263276
3822,80,2.782976596099539
3823,81,2.0764025728844033
3824,3,2.7015194538236
3825,3,2.8444636053336665
3826,3,2.819503511987673
3827,18,2.536306239967125
3828,18,2.7060905761758582
3829,16,2.7208724242258246
3830,57,2.950426764651644
3831,57,2.872097614859745
3832,57,2.4589566668985947
3833,57,2.5275071870977293
3834,19,2.94630019610131
3835,19,3.12516583620191
3836,19,3.3412961868868885
3837,19,2.7522559336039842
3838,1,2.7504966685965635
3839,1,3.000275245183989
3840,56,2.61870468891643
3841,56,2.8013563012360234
3842,60,2.6251664837256383
3843,60,2.9361601365327354
3844,34,2.6412004779164553
3845,34,2.520234597899032
3846,34,2.9454914514046635
3847,34,2.886690569005442
3848,22,2.8104409610280485
3849,61,2.9005878021112146
3850,4,2.726389324288051
3851,4,2.8603731801563366
3852,62,2.3687582851525066
3853,64,2.5086085831867537
3854,64,2.591045919900663
3855,55,2.9234946911010082
3856,16,2.5499290512452424
3857,16,2.988309663885399
3858,16,2.623583959761282
3859,76,2.5340725206138526
3860,76,2.4421156242941606
3861,76,2.8465767362752037
3862,54,2.7603922661624547
3863,76,2.7252232403671117
3864,73,2.763067403389007
3865,73,2.6572553959931238
3866,52,2.3982232181845498
3867,104,2.6169648095133367
3868,104,2.7635279941702526
3869,84,2.589817915984793
3870,84,2.3749403971811183
3871,84,2.339636023648371
3872,56,2.479057693491372
3873,56,2.961561357909021
3874,56,3.03090163247857
3875,61,2.853133698621803
3876,61,2.590459026571844
3877,61,2.75073395648971
3878,61,2.7517366618024477
3879,61,2.8648487877587194
3880,61,2.4880949557847005
3881,61,2.700860654957766
3882,61,2.6542946793187134
3883,21,2.768383331854557
3884,21,2.6526299186549984
3885,21,2.8240149171960445
3886,91,2.9500579406822443
3887,91,3.0918702075392517
3888,91,2.470512241778759
3889,91,2.8059135400708954
3890,91,2.8296261686305546
3891,91,3.0308132773152674
3892,59,2.9234343122058
3893,71,2.553766282258924
3894,71,2.8587736719986365
3895,71,2.7806819022613207
3896,100,2.8221895653871503
3897,70,2.7179409942860104
3898,70,2.827958180184213
3899,70,2.9738301038888464
3900,92,2.648330392423674
3901,92,2.873132699019342
3902,92,2.8953300851565555
3903,92,2.5934924433245987
3904,88,2.689854959493647
3905,88,2.7505850607240014
3906,84,2.5322426214738725
3907,89,2.5311354957070944
3908,89,3.2306107990831574
3909,89,2.7896813746631897
3910,90,3.0748944245425687
3911,90,2.890576006739903
3912,3,2.6175691062681214
3913,3,2.640113183720531
3914,3,2.4664553054721026
3915,3,1.9796591030951152
3916,3,2.4227737989406477
3917,6,2.147580487567533
3918,6,1.9672353286522968
3919,36,2.490312744051844
3920,36,2.114963295409579
3921,36,2.1674511546767947
3922,17,2.848019516518198
3923,17,2.8159888189382647
3924,17,2.5143734470972703
3925,17,2.5341548567263517
3926,65,2.524144917664005
3927,65,1.9252109390965666
3928,65,3.183450856669019
3929,27,2.8300764090280537
3930,27,2.9402985553264536
3931,27,2.9386923851707984
3932,16,2.405303417709025
3933,16,2.4421712311916832
3934,16,2.2811869212367473
3935,63,2.5721581849765527
3936,63,2.4935553808492297
3937,63,2.5110918343661974
3938,65,2.612752802082081
3939,65,2.7140023291158117
3940,23,2.5285883504178917
3941,23,2.0032482483627003
3942,61,2.435740506017154
3943,61,2.651709361441411
3944,24,1.9947938756049366
3945,62,2.6849554103488633
3946,62,3.0054091050754166
3947,64,2.4298622722111825
3948,80,2.9076354906587887
3949,80,2.590361730500342
3950,80,3.0951245597737644
3951,80,2.525948585116672
3952,81,2.4924356010599267
3953,81,2.33278553427466
3954,81,2.47119238936384
3955,81,2.5465144884820714
3956,81,3.013789855559147
3957,81,2.580598000216497
3958,54,3.023859874621934
3959,54,2.8199068481444023
3960,66,2.7304556534566244
3961,3,2.498410378929267
3962,36,2.713780902248374
3963,36,2.9135271551656303
3964,36,2.6625007355659602
3965,36,2.917880451375272
3966,17,2.5384038615269113
3967,17,2.6948927117556645
3968,17,2.6564155915784005
3969,16,2.425076142495263
3970,16,2.628259443168118
3971,16,2.697844460927022
3972,16,2.62805509011296
3973,16,2.5187952922999504
3974,16,2.6191671380648107
3975,29,2.499347854082412
3976,18,2.932175709048581
3977,16,2.7448698674615777
3978,25,2.3757721553903
3979,57,2.4265328123618284
3980,19,2.62882579134417
3981,56,2.4496932839672723
3982,56,2.7610628783447915
3983,56,2.365592940053573
3984,56,2.619216480447133
3985,56,2.730239279977997
3986,60,2.799118751827511
3987,34,2.5022272414878897
3988,34,2.455177264297208
3989,34,2.641647132913305
3990,22,2.6416492909401477
3991,22,2.7773288566575345
3992,61,2.5602182579265396
3993,61,2.8721344756738802
3994,4,3.28712677893885
3995,64,2.567441387519554
3996,51,2.8492529512094475
3997,55,2.7108945958816455
3998,55,2.746775920620445
3999,15,2.8701854741558117
4000,16,2.70071925751727
4001,15,2.6775648031518804
4002,76,2.381609421653111
4003,76,2.492483076936576
4004,54,2.753723128532711
4005,54,2.7076975977845277
4006,54,2.7089241431974793
4007,76,2.6217944195112266
4008,76,2.4700501825943495
4009,76,2.3913018708273777
4010,73,2.8081256509607733
4011,79,2.895287117038364
4012,79,2.693833338961697
4013,79,2.961708564890537
4014,83,2.8653226431525343
4015,88,2.5734364321111216
4016,88,2.648016547753986
4017,88,3.2521496537139125
4018,101,2.8413120298506294
4019,101,2.238970513656325
4020,101,2.4605126689450594
4021,84,2.918921439304574
4022,84,2.469344872358021
4023,84,2.932614881162422
4024,56,2.640558635109913
4025,61,2.477436116260636
4026,61,2.7513623407616854
4027,61,2.8751966567168723
4028,61,2.754554942324093
4029,21,2.877956244022775
4030,21,3.061674313926917
4031,35,2.5617802077277463
4032,21,2.7903676026397135
4033,21,2.425110426482366
4034,21,2.768212413859928
4035,21,2.5258726445239756
4036,84,2.8092659109521794
4037,84,2.5400040499397956
4038,14,2.7160558857270223
4039,91,2.5013064845206836
4040,91,2.612372008742796
4041,91,2.712156828115222
4042,91,2.9244534331907794
4043,91,3.1311552348854423
4044,84,2.479142113048744
4045,84,2.414966016065731
4046,71,2.8697916580639857
4047,71,3.0299448341051383
4048,71,3.0930941124195974
4049,100,2.800565851370266
4050,100,2.7881140788271397
4051,92,2.2915348844077537
4052,92,2.5181767591619617
4053,92,2.562431289155025
4054,92,2.663747909258345
4055,92,2.2779252128328977
4056,86,2.8208421438916056
4057,84,2.6664655230694763
4058,89,2.8200812628847887
4059,89,2.695466777083728
4060,88,2.797351600569466
4061,88,2.8550861113217607
4062,92,2.8580392514612947
4063,92,3.041729021201885
4064,92,2.9443187268416056
4065,90,2.8709954673570093
4066,90,2.8737791654950184
4067,3,2.6979567439370986
4068,3,2.803361368660673
4069,3,2.3952753727764144
4070,45,2.7703075846818335
4071,45,2.9038851664157805
4072,6,2.761544353414461
4073,6,2.767868180115239
4074,6,2.586270386626215
4075,36,2.3727220569123073
4076,36,2.309543971845128
4077,17,2.760051534239535
4078,17,2.9693282075074574
4079,17,2.9562534733434465
4080,65,2.3701963539296864
4081,65,2.3608151128973467
4082,65,2.743448460672417
4083,36,2.4979292353123466
4084,36,2.5292878149061186
4085,16,2.523826851747066
4086,16,2.8192851862573907
4087,16,2.3679303981706847
4088,16,2.7342819874381217
4089,11,2.659665803778348
4090,65,2.679180335082643
4091,65,2.9118580065131403
4092,68,0.41564811900815146
4093,68,0.9510589187476353
4094,67,3.2406589956906138
4095,67,2.6408114899982844
4096,68,2.676053741189186
4097,68,2.6978878758649802
4098,57,2.3401459009738206
4099,57,2.6361869288249333
4100,26,2.712828178636617
4101,23,2.7876411053969194
4102,23,2.5058903865086477
4103,23,2.7137262488405627
4104,23,2.706693916209405
4105,23,2.543131332325998
4106,61,3.2261392452829614
4107,61,2.6342663423346857
4108,24,2.674993995468891
4109,62,3.136849398672332
4110,62,2.5318767381507445
4111,81,2.9449035281625924
4112,81,2.4802116505012552
4113,81,2.615259668994456
4114,8,2.5508278147093097
4115,8,2.493840852674422
4116,80,2.642694209830108
4117,80,2.7079626171457565
4118,80,2.7252155236322286
4119,81,2.6575912100796315
4120,81,2.2015404157226777
4121,81,2.543031966618807
4122,81,2.604119487413872
4123,79,2.630906944764864
4124,79,2.9711596859940896
4125,79,3.076486455784522
4126,83,2.4404069820320435
4127,83,2.4975494728692724
4128,79,2.6425603690521755
4129,79,2.6145274406052232
4130,83,2.720230198898105
4131,83,2.6322796211677706
4132,3,2.5856881714321793
4133,3,2.8495772003390845
4134,3,2.821590911135904
4135,36,2.769310322155663
4136,30,2.579495158978136
4137,30,2.718482924653426
4138,17,2.6213405335847093
4139,16,2.3826310451928476
4140,16,2.5219181613817003
4141,16,2.1210850498295053
4142,16,2.112423550890057
4143,29,2.488016026126865
4144,29,2.8017248760297906
4145,29,2.9073303326670255
4146,29,2.954202658104614
4147,18,3.045538739297482
4148,18,2.749992991650727
4149,16,3.019240841079978
4150,15,2.798572929980809
4151,16,2.8084338142908707
4152,58,2.7732876642061437
4153,58,2.498293257101346
4154,58,2.8782274113933233
4155,58,2.6150189371942916
4156,58,2.9813994747021644
4157,58,2.852062227872181
4158,19,3.0701190053493583
4159,19,2.852689470620802
4160,56,2.5314704601389764
4161,56,2.866060895605913
4162,60,2.818971806595288
4163,60,2.552209021038777
4164,60,2.960206776998288
4165,60,2.8781585796226246
4166,34,2.7461065749461504
4167,34,2.880667839101215
4168,22,2.5895587969500893
4169,22,2.5650754519048276
4170,22,2.8583005224406506
4171,22,2.6622304668033383
4172,61,3.081148023430121
4173,4,3.0989493017085685
4174,4,3.242695081652091
4175,4,2.63384275091517
4176,4,2.5997012197984652
4177,4,2.8526226486182016
4178,21,2.6417789168542813
4179,62,2.7115280680435228
4180,51,2.8475800948216157
4181,16,2.6239393704960494
4182,16,2.609738835759537
4183,54,2.660277532412759
4184,54,2.7353565937466198
4185,75,2.7527947872068084
4186,75,2.8052516209367795
4187,73,2.6820014412323476
4188,73,2.8314938214206267
4189,79,2.6691358058851176
4190,79,2.794871858845112
4191,79,2.628741444811531
4192,101,3.007900191304043
4193,104,3.046874292198247
4194,84,2.6801679724574923
4195,84,2.5802926053025397
4196,84,2.8651147427682435
4197,41,2.5843198489927324
4198,41,3.050298027765665
4199,0,2.8701049944712707
4200,0,2.887104981067741
4201,21,2.9741083774331423
4202,21,2.7979104718541485
4203,21,2.5575476793501193
4204,21,2.8150961097711624
4205,84,2.967248018135761
4206,84,2.9196292810707716
4207,84,2.5754984445114633
4208,21,2.686743757393598
4209,21,2.697855889135617
4210,21,2.5649409939954584
4211,91,2.7114523000253836
4212,91,2.544218649843253
4213,69,2.742139479884191
4214,69,3.2012100530501377
4215,69,2.756975946220169
4216,69,3.0971785954527284
4217,69,2.768673147741878
4218,84,2.2323883834976597
4219,88,2.9239872713255486
4220,88,2.4626610090212053
4221,88,2.49860059809971
4222,86,2.9036916757698275
4223,86,2.7050588910315545
4224,89,2.953520881242402
4225,89,2.5443891244911754
4226,89,2.604767904012837
4227,88,2.941767367339705
4228,88,2.8435430455724884
4229,88,2.768064429473914
4230,92,3.0533876722930353
4231,92,3.0241493388393943
4232,92,2.881687548139669
4233,66,2.6686007450101203
4234,66,2.803520441478513
4235,66,2.7737396958012717
4236,66,2.5239145945152166
4237,66,3.0452929121989194
4238,66,2.5856675063283734
4239,12,2.5141621204375606
4240,12,2.4952900057958733
4241,12,2.6605148757313843
